Feature,energy,marginal_data,marginal_model,marginal_gen
aC4,-0.95544785,0.011834319526627219,0.0003068756785645082,0.0005
aC5,-0.27330035,0.0,0.0001508136740699534,0.0003
aC6,-0.07045501,0.0,5.4814854629314665e-05,0.0001
aC7,-0.04474129,0.0,0.0007538736163346144,0.0007
aC8,-0.37145075,0.01775147928994083,0.00896423787817569,0.0082
aC9,0.12107953,0.0,0.0006283478099091235,0.0016
aC10,-0.16169038,0.0029585798816568047,0.0011915863441573616,0.0012
aC11,-0.03010379,0.0029585798816568047,0.00017127665613089036,0.0002
aC12,0.20677923,0.0,0.0014130855921854735,0.0024
aC13,-0.4031094,0.0029585798816568047,0.00017170333807574103,0.0005
aC14,0.041438356,0.0,4.193462102799373e-05,0.0002
aC15,-0.020994473,0.0,0.0001048488940281261,0.0003
aC16,-0.13877356,0.0,1.182492567554843e-05,0.0001
aC17,-0.14347757,0.0,0.0001245960187379735,0.0001
aC18,-0.0347901,0.0,0.0,0.0
aC19,-0.020516057,0.0,0.0,0.0
aC20,0.055836923,0.0,0.0,0.0
aC21,0.009858986,0.0,0.0,0.0
aC22,-0.023890845,0.0,0.0,0.0
aC23,-0.017009972,0.0,0.0,0.0
aC24,-0.051179774,0.0,0.0,0.0
aD-25,-0.10911123,0.0,0.0,0.0
aD-24,-0.04497017,0.0,0.0,0.0
aD-23,-0.053062882,0.0,0.0,0.0
aD-22,0.042513993,0.0,5.25294857536718e-05,0.0004
aD-21,-0.053609453,0.0,0.00018691747951637297,0.0002
aD-20,-0.045736026,0.0,2.3372254308563732e-05,0.0001
aD-19,-0.052318763,0.0,0.0,0.0
aD-18,-0.12906486,0.0,0.0,0.0
aD-17,-0.16024809,0.0,6.600934884690378e-05,0.0001
aD-16,-0.08630075,0.0,4.157729051292911e-05,0.0003
aD-15,0.0055370796,0.0,0.00015739196154328824,0.0006
aD-14,-0.029537588,0.0,0.00030903405269232996,0.0022
aD-13,0.22449379,0.0029585798816568047,0.000568444782323766,0.0065
aD-12,-0.11711571,0.023668639053254437,0.027826603436245444,0.0248
aD-11,0.032944266,0.08875739644970414,0.09010755678692957,0.0384
aD-10,-0.26329443,0.03254437869822485,0.036356963006391574,0.039
aD-9,0.03929606,0.014792899408284023,0.011548184750202509,0.0247
aD-8,0.264225,0.005917159763313609,0.009343059525201841,0.0102
aD-7,-0.16467896,0.005917159763313609,0.006859125648429606,0.0038
aD-6,0.05631181,0.0,0.001048607763101346,0.0014
aD-5,-0.02427158,0.0029585798816568047,0.0035621210978476103,0.0043
aD-4,0.092520505,0.005917159763313609,0.005168992107438823,0.0064
aD-3,-0.30779693,0.014792899408284023,0.010144899700810993,0.01
aD-2,0.35525027,0.0,0.002313314862903352,0.0016
aD-1,0.08691266,0.0,0.00031885092174880475,0.0008
aD0,-0.09734866,0.0,0.0,0.0
aD1,-1.0280052,0.005917159763313609,0.0,0.0
aD2,-0.26049155,0.0,0.0,0.0
aD3,-0.247432,0.0,0.0,0.0
aD4,-0.15681134,0.16568047337278108,0.1842657561359184,0.1513
aD5,-0.35606807,0.0,4.431565599631015e-05,0.0001
aD6,-0.1748787,0.0,7.734208850722727e-05,0.0001
aD7,0.16867182,0.0,0.0013960784119267451,0.0017
aD8,0.001485135,0.005917159763313609,0.0023433688380676884,0.002
aD9,0.033424694,0.005917159763313609,0.0060132884472357895,0.0113
aD10,0.3225412,0.0,0.0006689187130071662,0.0017
aD11,-0.46807176,0.014792899408284023,0.009028948990072264,0.0045
aD12,0.21573938,0.0,0.0017047221824987367,0.0016
aD13,0.027976803,0.0,0.00013770475843918696,0.0004
aD14,0.039937343,0.0,5.916020903027333e-05,0.0004
aD15,-0.10065041,0.0,0.0,0.0
aD16,-0.15146473,0.0,5.970834614114554e-06,0.0001
aD17,-0.1391987,0.0,0.0,0.0
aD18,-0.10166589,0.0,0.00016239318131776908,0.0002
aD19,-0.04002796,0.0,5.860935160868812e-05,0.0003
aD20,-0.0325585,0.0,3.696765913571757e-05,0.0001
aD21,0.016638895,0.0,0.0,0.0
aD22,-0.09131688,0.0,0.0,0.0
aD23,-0.06614863,0.0,0.0,0.0
aD24,-0.041243628,0.0,0.0,0.0
aE-25,-0.052106507,0.0,0.0,0.0
aE-24,-0.10442732,0.0,0.0,0.0
aE-23,-0.009451132,0.0,0.0,0.0
aE-22,-0.001605264,0.0,0.0,0.0
aE-21,-0.045552365,0.0,0.0,0.0
aE-20,-0.0676871,0.0,0.0,0.0
aE-19,-0.08836672,0.0,0.0,0.0
aE-18,-0.031423274,0.0,5.25294857536718e-05,0.0004
aE-17,-0.18024951,0.0,0.00018691747951637297,0.0002
aE-16,-0.10851857,0.0,2.3372254308563732e-05,0.0001
aE-15,-0.070246674,0.0,0.0,0.0
aE-14,-0.1781523,0.0,0.0,0.0
aE-13,-0.07557371,0.0,6.600934884690378e-05,0.0001
aE-12,0.04783704,0.0,7.926401331583934e-05,0.0007
aE-11,0.17514338,0.0,0.00015739196154328824,0.0006
aE-10,-0.20442253,0.0029585798816568047,0.00036495579449367276,0.0023
aE-9,0.15174207,0.0029585798816568047,0.0005662788080392552,0.0065
aE-8,-0.08034991,0.023668639053254437,0.027832456119870456,0.0248
aE-7,-0.1054694,0.08875739644970414,0.09081833695186364,0.0386
aE-6,-0.193857,0.029585798816568046,0.03832058903029369,0.0407
aE-5,0.17383705,0.014792899408284023,0.012655287752606239,0.031
aE-4,-0.17907126,0.014792899408284023,0.017767261232666778,0.0202
aE-3,-0.057403073,0.011834319526627219,0.01619580554580934,0.0106
aE-2,0.09806157,0.0029585798816568047,0.004763382441469921,0.0022
aE-1,-0.07853959,0.0,0.0002349107097111438,0.0002
aE0,-0.09409996,0.0,0.0,0.0
aE1,-0.8223166,0.0029585798816568047,0.0,0.0
aE2,-0.36071733,0.0,0.0,0.0
aE3,-0.1889459,0.0,0.0,0.0
aE4,-0.6353426,0.0029585798816568047,0.0,0.0
aE5,-0.33800408,0.0,2.6888338372102104e-05,0.0001
aE6,-0.05906022,0.0,0.0003642140051264735,0.0003
aE7,0.009387155,0.0,0.00027965246268654096,0.0005
aE8,0.11129157,0.16272189349112426,0.18463522959021722,0.1525
aE9,-0.54648465,0.023668639053254437,0.023334651864813177,0.0228
aE10,0.21244821,0.0,0.00022302337852447303,0.0006
aE11,-0.06928631,0.0,0.0006314922339955068,0.0007
aE12,-0.0060445596,0.0,0.0001363681600498284,0.0005
aE13,0.05428417,0.0,0.00023761888128499405,0.0004
aE14,0.026785173,0.0,1.3472388286349593e-05,0.0001
aE15,-0.015215699,0.0,5.2815353684314564e-05,0.0002
aE16,-0.09223367,0.0,0.000148187520853704,0.0004
aE17,-0.057491515,0.0,0.0,0.0
aE18,-0.024393033,0.0,1.1119605405122897e-06,0.0001
aE19,-0.018511225,0.0,0.0,0.0
aE20,-0.030439723,0.0,0.0,0.0
aE21,-0.06519579,0.0,0.0,0.0
aE22,-0.06766405,0.0,0.0,0.0
aE23,0.00032146447,0.0,0.0,0.0
aE24,-0.097237766,0.0,0.0,0.0
aF-25,-0.1485498,0.0,0.0,0.0
aF-24,0.004890276,0.0,0.0,0.0
aF-23,-0.11601141,0.0,0.0,0.0
aF-22,-0.040068015,0.0,0.0,0.0
aF-21,-0.027991883,0.0,0.0,0.0
aF-20,-0.14182587,0.0,0.0,0.0
aF-19,-0.029501054,0.0,0.0,0.0
aF-18,-0.15147635,0.0,0.0,0.0
aF-17,-0.18904746,0.0,2.7329123269743824e-05,0.0001
aF-16,-0.039852716,0.0,7.416506467467618e-05,0.0005
aF-15,0.055907365,0.0,0.00019458661818298149,0.0003
aF-14,-0.08697114,0.0,3.0668074861980254e-05,0.0002
aF-13,-0.058571104,0.0,1.1958496889971971e-05,0.0001
aF-12,-0.15607357,0.0,3.915405004485196e-05,0.0002
aF-11,0.14550653,0.0,6.600934884690378e-05,0.0001
aF-10,-0.043618094,0.0,0.00010809940363495835,0.0008
aF-9,0.053560093,0.0,0.00017447454520842526,0.0008
aF-8,0.21582998,0.0,0.0010088551435401398,0.003
aF-7,-0.834089,0.029585798816568046,0.00318718904212246,0.0093
aF-6,-0.017863624,0.023668639053254437,0.028422955642071687,0.0358
aF-5,-0.21832152,0.10059171597633136,0.10524524036978404,0.0673
aF-4,0.14861825,0.0621301775147929,0.07549585809250453,0.0977
aF-3,-0.0757421,0.2455621301775148,0.2515932630697834,0.236
aF-2,-0.003468541,0.029585798816568046,0.02997922002314447,0.0439
aF-1,-0.007728922,0.9911242603550295,0.9854038078771186,0.9592
aF0,-0.06606459,0.0,0.0,0.0
aF1,-0.47530213,0.0,0.0,0.0
aF2,-0.22239152,0.0,0.0,0.0
aF3,-0.25737566,0.0,0.0,0.0
aF4,-0.71302193,0.029585798816568046,0.00727570487388613,0.0089
aF5,0.51652056,0.0,0.0021418325275320686,0.0177
aF6,0.28139123,0.005917159763313609,0.007619698099167259,0.033
aF7,0.19097614,0.020710059171597635,0.014491692783282138,0.0616
aF8,-0.068417214,0.30177514792899407,0.31546814154834474,0.3495
aF9,-0.013956118,0.15088757396449703,0.1538727498041569,0.2517
aF10,-0.07002661,0.6804733727810651,0.661871744700887,0.365
aF11,-0.06961646,0.10946745562130178,0.1186702111905869,0.1509
aF12,0.12169489,0.03550295857988166,0.03789823199682991,0.0783
aF13,-0.09387059,0.029585798816568046,0.03788979638587981,0.0557
aF14,-0.035930824,0.09171597633136094,0.09254159760545028,0.0423
aF15,-0.03297132,0.023668639053254437,0.02905475497869488,0.0264
aF16,0.12521422,0.0029585798816568047,0.0005909290717977953,0.0067
aF17,0.11801075,0.0,0.0003919894814642109,0.0027
aF18,0.027212624,0.0,0.00019350792372181894,0.0007
aF19,0.10284205,0.0,0.00019144478026102707,0.0013
aF20,0.00844568,0.0,0.00034631574168188413,0.0009
aF21,0.056926977,0.0,0.0001403909036330037,0.0008
aF22,-0.019504875,0.0,9.092000593681455e-05,0.0003
aF23,-0.0691829,0.0,4.500782883132929e-05,0.0002
aF24,0.020942032,0.0,0.0002142466049852362,0.0003
aG-25,0.027712993,0.0,5.25294857536718e-05,0.0004
aG-24,-0.012037026,0.0,0.00018691747951637297,0.0002
aG-23,0.010585066,0.0,7.590174446047436e-05,0.0005
aG-22,-0.036397725,0.0,0.00018691747951637297,0.0002
aG-21,-0.029804993,0.0,2.3372254308563732e-05,0.0001
aG-20,-0.10797815,0.0,6.600934884690378e-05,0.0001
aG-19,0.0062784217,0.0,4.157729051292911e-05,0.0003
aG-18,-0.007863257,0.0,0.000223401310390192,0.0007
aG-17,-0.011611645,0.0,0.00035061134320525905,0.0025
aG-16,0.17865862,0.0029585798816568047,0.0007178807520643062,0.007
aG-15,0.026226783,0.023668639053254437,0.028129663906523956,0.0269
aG-14,0.061377063,0.08284023668639054,0.09062796147142564,0.0447
aG-13,-0.12244112,0.05029585798816568,0.06419279246988276,0.0637
aG-12,0.065771975,0.09763313609467456,0.1015740246524132,0.0627
aG-11,0.3623468,0.03254437869822485,0.045701176629460986,0.0491
aG-10,-0.308479,0.029585798816568046,0.01836367536569567,0.0284
aG-9,0.22905686,0.005917159763313609,0.01020166555260755,0.0108
aG-8,0.3043584,0.0029585798816568047,0.006898528238552196,0.0041
aG-7,-0.6403729,0.005917159763313609,0.0010632772618318518,0.0014
aG-6,-0.06639747,0.0029585798816568047,0.0002942034904560678,0.001
aG-5,0.1719593,0.0,0.0009356554307121166,0.002
aG-4,0.47904617,0.0029585798816568047,0.0032843210150173873,0.0055
aG-3,0.7978884,0.005917159763313609,0.004489949633862959,0.0076
aG-2,-0.23306061,0.0029585798816568047,0.002265814305828756,0.0019
aG-1,0.043438412,0.0,0.0003558778647456389,0.0008
aG0,-0.07530053,0.0,0.0,0.0
aG1,-0.42233783,0.17159763313609466,0.18415687235037145,0.1511
aG2,-0.9183894,0.005917159763313609,0.0,0.0
aG3,0.27315167,0.14792899408284024,0.18415687235037145,0.1511
aG4,-0.16977407,0.0029585798816568047,6.424407611050698e-05,0.0006
aG5,-0.584496,0.005917159763313609,8.35329087330714e-05,0.0003
aG6,0.036200132,0.0,0.0006367912321313673,0.0011
aG7,0.25210527,0.0,0.0018367219853585538,0.002
aG8,0.09038849,0.005917159763313609,0.0034520877182296606,0.0047
aG9,0.059486374,0.005917159763313609,0.002981457867325504,0.0052
aG10,0.27589867,0.0,0.00018113506215482455,0.001
aG11,0.17091723,0.0029585798816568047,0.0011797270033625706,0.0022
aG12,0.039808996,0.0,0.0005817635291323757,0.0014
aG13,-0.008694814,0.0,0.0005255443960146697,0.0004
aG14,-0.0031423802,0.0,3.925235068258145e-05,0.0003
aG15,-0.012414005,0.0,3.8629353347795385e-05,0.0004
aG16,-0.18053563,0.0,0.00014389608886073476,0.0002
aG17,-0.07613445,0.0,5.813338739780796e-05,0.0002
aG18,0.07404381,0.0,0.00015573982470417624,0.0002
aG19,-0.105090514,0.0,7.955989053848713e-06,0.0001
aG20,0.064317726,0.0,2.3372254308563732e-05,0.0001
aG21,-0.023970442,0.0,0.0,0.0
aG22,0.028038807,0.0,0.0,0.0
aG23,-0.024025133,0.0,0.0,0.0
aG24,-0.1177759,0.0,0.0,0.0
aH-25,-0.09661321,0.0,0.0,0.0
aH-24,-0.117467195,0.0,0.0,0.0
aH-23,-0.05689435,0.0,0.0,0.0
aH-22,0.04526127,0.0,0.0,0.0
aH-21,-0.014314257,0.0,0.0,0.0
aH-20,-0.043508444,0.0,0.0,0.0
aH-19,-0.07996209,0.0,0.0,0.0
aH-18,-0.08243432,0.0,2.7329123269743824e-05,0.0001
aH-17,-0.10583069,0.0,2.163557672188497e-05,0.0001
aH-16,-0.0821105,0.0,7.669132069250276e-06,0.0001
aH-15,0.112418614,0.0,0.00011875533350847698,0.0007
aH-14,-0.20121872,0.0,0.0001916547521825128,0.0004
aH-13,-0.029132774,0.0,6.50292189178002e-05,0.0005
aH-12,-0.069377646,0.0,0.0,0.0
aH-11,0.102675654,0.0,1.764671497149484e-05,0.0002
aH-10,-0.028885806,0.0,2.3340279112308996e-05,0.0003
aH-9,0.16881526,0.0,0.001183978587311789,0.0016
aH-8,0.31228864,0.0,0.002561973130115547,0.0036
aH-7,0.2535334,0.0029585798816568047,0.0010836316073938217,0.0143
aH-6,-0.27746233,0.020710059171597635,0.0207566089070972,0.0458
aH-5,0.11997418,0.08579881656804733,0.096602824089417,0.1229
aH-4,0.011260568,0.3520710059171598,0.3408707070982212,0.1639
aH-3,0.09689967,0.04437869822485207,0.05059498845622897,0.0989
aH-2,0.25587037,0.008875739644970414,0.008564103702870201,0.024
aH-1,0.38872293,0.0,0.000938679800471544,0.0059
aH0,-0.13022843,0.0,0.0,0.0
aH1,-0.46968377,0.0,0.0,0.0
aH2,-0.22624534,0.0,0.0,0.0
aH3,-0.3065217,0.0,0.0,0.0
aH4,-0.24194345,0.0029585798816568047,9.167970493250755e-05,0.0002
aH5,-0.26834315,0.0029585798816568047,0.00015034957190918316,0.0002
aH6,-0.6337489,0.005917159763313609,0.0011949616581890803,0.0011
aH7,0.13199618,0.4911242603550296,0.5062992260459815,0.4582
aH8,0.40375802,0.0,0.001854094113881991,0.0033
aH9,-0.013210174,0.011834319526627219,0.011067809809499495,0.0141
aH10,0.4029999,0.0,0.0006441167979739545,0.0019
aH11,-0.07525776,0.0,0.00027347302510277483,0.0005
aH12,0.19044746,0.0,0.0018249368164633005,0.0022
aH13,0.061869234,0.0,0.00015134156828663546,0.001
aH14,0.02956286,0.0,1.1958496889971971e-05,0.0001
aH15,-0.03750087,0.0,3.145671207001962e-05,0.0001
aH16,-0.1947567,0.0,2.7668530961598263e-05,0.0003
aH17,-0.14191514,0.0,0.0,0.0
aH18,0.018112846,0.0,1.0273682235953015e-05,0.0001
aH19,-0.087296255,0.0,0.0,0.0
aH20,0.051415615,0.0,0.0,0.0
aH21,0.02199996,0.0,0.0,0.0
aH22,-0.07018104,0.0,0.0,0.0
aH23,-0.09177955,0.0,0.0,0.0
aH24,-0.058407202,0.0,0.0,0.0
aI-25,-0.09099705,0.0,0.0,0.0
aI-24,-0.046419725,0.0,0.0,0.0
aI-23,-0.10131266,0.0,0.0,0.0
aI-22,-0.06700306,0.0,0.0,0.0
aI-21,-0.13226837,0.0,0.0,0.0
aI-20,0.01859334,0.0,5.25294857536718e-05,0.0004
aI-19,0.0022128187,0.0,0.00018691747951637297,0.0002
aI-18,-0.06380699,0.0,2.3372254308563732e-05,0.0001
aI-17,-0.17123725,0.0,0.0,0.0
aI-16,-0.039069362,0.0,5.592175499605927e-05,0.0001
aI-15,0.021182297,0.0,6.600934884690378e-05,0.0001
aI-14,-0.12899044,0.0,4.157729051292911e-05,0.0003
aI-13,0.08945296,0.0,0.00016506110020989673,0.0007
aI-12,0.13005474,0.0,0.0003306695876309461,0.0023
aI-11,0.38129476,0.0029585798816568047,0.0006057711926056884,0.0068
aI-10,-0.21996975,0.026627218934911243,0.027820631402011693,0.0247
aI-9,-0.24008554,0.10059171597633136,0.09007382335072231,0.0383
aI-8,0.0024865621,0.026627218934911243,0.03639159044621527,0.0393
aI-7,0.018147562,0.014792899408284023,0.011712411187834186,0.0255
aI-6,-0.58152145,0.023668639053254437,0.010414313432965961,0.0111
aI-5,0.08747949,0.008875739644970414,0.008564292299351,0.0069
aI-4,-0.61133194,0.01775147928994083,0.0115756320123662,0.0086
aI-3,0.60625774,0.005917159763313609,0.0072360264262244615,0.023
aI-2,0.006870719,0.2603550295857988,0.25030299741712675,0.3433
aI-1,0.53668255,0.0,0.0021122072575024426,0.006
aI0,-0.11385719,0.0,0.0,0.0
aI1,-0.8821145,0.0029585798816568047,0.0,0.0
aI2,-0.6060494,0.008875739644970414,0.0,0.0
aI3,-0.29961613,0.0,0.0,0.0
aI4,0.09695014,0.0,0.00039252536288259844,0.0063
aI5,-0.519587,0.01775147928994083,0.004778293948893511,0.018
aI6,0.12967265,0.1804733727810651,0.18993754927603812,0.1786
aI7,-0.45340154,0.023668639053254437,0.015289554980582872,0.0312
aI8,0.57210124,0.026627218934911243,0.022700810056451668,0.0834
aI9,-0.04758822,0.16272189349112426,0.15081523942074404,0.1044
aI10,0.09348306,0.047337278106508875,0.05155155431063413,0.0709
aI11,0.1653895,0.005917159763313609,0.009833901289101872,0.0228
aI12,0.48513037,0.0,0.002523165322625683,0.0123
aI13,-0.62156725,0.011834319526627219,0.008632031088482596,0.0049
aI14,0.25990817,0.0,0.0008092157054447874,0.0021
aI15,0.0021789256,0.0,0.00010434816333442469,0.0008
aI16,-0.103018,0.0,8.508400043342737e-05,0.0003
aI17,-0.040795464,0.0,1.9092690963062628e-05,0.0002
aI18,0.054585032,0.0,6.926014873749846e-05,0.0005
aI19,-0.053093344,0.0,2.9394410871962667e-05,0.0003
aI20,0.08153835,0.0,2.527090363731609e-05,0.0002
aI21,-0.08891093,0.0,5.592175499605927e-05,0.0001
aI22,0.0408746,0.0,4.500782883132929e-05,0.0002
aI23,0.018631177,0.0,3.528511287337239e-05,0.0002
aI24,-0.079159714,0.0,0.0,0.0
aK-25,-0.029997572,0.0,0.0,0.0
aK-24,-0.029766196,0.0,0.0,0.0
aK-23,-0.09804418,0.0,0.0,0.0
aK-22,0.042351373,0.0,0.0,0.0
aK-21,-0.11937283,0.0,0.0,0.0
aK-20,-0.025144646,0.0,0.0,0.0
aK-19,-0.011761067,0.0,5.25294857536718e-05,0.0004
aK-18,-0.048559032,0.0,0.00018691747951637297,0.0002
aK-17,-0.12695193,0.0,2.3372254308563732e-05,0.0001
aK-16,-0.1392864,0.0,0.0,0.0
aK-15,-0.077090494,0.0,0.0,0.0
aK-14,-0.19068834,0.0,9.361575688422419e-05,0.0003
aK-13,-0.08818853,0.0,8.991295878610451e-05,0.0005
aK-12,0.024419924,0.0,0.00017331895193965367,0.0008
aK-11,0.25955284,0.0,0.00037956132523871383,0.0024
aK-10,-0.18432412,0.005917159763313609,0.000571162084641416,0.0065
aK-9,-0.053006113,0.023668639053254437,0.027883666538614724,0.0249
aK-8,-0.16346706,0.08579881656804733,0.09009826995843032,0.0386
aK-7,0.06169923,0.023668639053254437,0.03670782452142118,0.0395
aK-6,0.09832796,0.014792899408284023,0.012075909230051838,0.026
aK-5,-0.32318687,0.029585798816568046,0.02570692986925803,0.0173
aK-4,-0.21508832,0.01775147928994083,0.014092106945207388,0.0124
aK-3,0.2807465,0.0029585798816568047,0.005313572421517022,0.0058
aK-2,0.040502634,0.0,0.0007463916843053355,0.0012
aK-1,-0.018650897,0.0,0.00045698746408987895,0.0001
aK0,-0.11139892,0.0,0.0,0.0
aK1,-0.5806224,0.0,0.0,0.0
aK2,-0.2658114,0.0,0.0,0.0
aK3,-0.27701977,0.0,0.0,0.0
aK4,-0.19849387,0.0,5.611566894759642e-05,0.0003
aK5,-0.78944445,0.005917159763313609,0.0014908385729601713,0.0017
aK6,-0.5487024,0.026627218934911243,0.021928336886288362,0.0124
aK7,-0.09355375,0.17159763313609466,0.18520468962680534,0.1522
aK8,0.5441854,0.0,0.0020068438926825268,0.0027
aK9,0.20683944,0.0,0.00036568702808769304,0.0021
aK10,0.42290038,0.0,0.002127594759924584,0.0025
aK11,-0.03672927,0.0,0.00026590946176091167,0.0005
