Feature,Energy,Marginal_data,Marginal_model,Marginal_gen
l_h15,-0.05889128,0.10656049298733519,0.10467528831301792,0.042958
l_l16,0.31536165,0.00017006462455733179,0.00033171599687905137,0.015
l_h16,-0.09478997,0.12511754466697345,0.11699621021316366,0.053412
l_l17,0.2961758,3.0011404333646786e-05,0.0001351013671956727,0.00774
l_h17,-0.033465017,0.10966167143514535,0.11007200029007445,0.063522
l_l18,0.16008088,0.00012004561733458714,0.0001364730711351261,0.002762
l_h18,0.028317261,0.0961965546907825,0.0937388902880005,0.070638
l_l19,0.059228573,0.00011004181589003821,5.900662443296324e-05,0.0009
l_h19,0.016618267,0.08337168123887077,0.08545623986837872,0.076526
l_l20,0.11908607,4.0015205778195714e-05,2.027038558633989e-05,0.000308
l_h20,0.0026442092,0.06896620715872032,0.0732888341669771,0.077996
l_l21,0.058179382,2.0007602889097857e-05,5.67618771929641e-06,7.2e-05
l_h21,0.009363744,0.05479082051179448,0.05783543220120106,0.076706
l_l22,0.03497779,2.0007602889097857e-05,1.6313746061626987e-06,3.6e-05
l_h22,0.03374271,0.04120565815009704,0.04367482846299372,0.073612
l_l23,-0.025707174,6.002280866729357e-05,2.2332119583204016e-07,1.2e-05
l_h23,-0.007682643,0.02867089494007723,0.03132857411561745,0.06756
l_l24,-0.0067597926,0.0,6.413935947994036e-07,4e-06
l_h24,-0.014338889,0.018897180928752925,0.01960374785394226,0.060618
l_l25,-0.041848786,1.0003801444548929e-05,0.0,0.0
l_h25,-0.00049794035,0.011534383065564915,0.013177952491590835,0.05249
l_l26,-0.03193985,0.0,0.0,0.0
l_h26,-0.043904215,0.007482843480522599,0.007290561963353364,0.043404
l_l27,-0.0039456114,0.0,0.0,0.0
l_h27,0.00738681,0.004861847502050779,0.004831674700974066,0.035824
l_l28,0.030790824,0.0,0.0,0.0
l_h28,0.14736213,0.0022008363178007643,0.0023431094820613846,0.027684
l_l29,0.025952872,0.0,0.0,0.0
l_h29,0.19427492,0.0013605169964586543,0.0014457315283317273,0.021124
l_l30,0.019319605,0.0,0.0,0.0
l_h30,0.40181723,0.0,0.0009482584527644482,0.016146
a_lA-25,0.037432183,0.0,0.0,0.0
a_hA-25,0.060558964,0.006862607790960565,0.007399135038555382,0.045416
a_lA-24,-0.011472318,0.0,0.0,0.0
a_hA-24,0.06453244,0.01130429563234029,0.013234098900731375,0.055544
a_lA-23,-0.03639853,0.0,0.0,0.0
a_hA-23,0.040504526,0.018326964246413637,0.01979929268795023,0.065374
a_lA-22,-0.018027248,0.0,0.0,0.0
a_hA-22,0.040615797,0.027940617434625156,0.031580576244702264,0.074166
a_lA-21,0.028856259,0.0,0.0,0.0
a_hA-21,0.04591676,0.04059542626197955,0.044294188101204876,0.082442
a_lA-20,0.046255834,0.0,4.809673688796342e-08,4e-06
a_hA-20,0.037224166,0.054200596226566096,0.05903256411530569,0.088622
a_lA-19,0.046833444,0.0,1.7653817666467633e-07,6e-06
a_hA-19,0.011521029,0.0694764010323923,0.07600936636341121,0.093016
a_lA-18,0.022332812,0.0,2.0296910007979763e-08,4e-06
a_hA-18,0.038081434,0.08522238450611232,0.08948854934131811,0.095282
a_lA-17,0.060581595,0.0,8.837991580988126e-07,2.6e-05
a_hA-17,0.029257713,0.10114843640583422,0.10126130679783234,0.095044
a_lA-16,0.060705148,1.0003801444548929e-05,2.836635902713311e-06,7e-05
a_hA-16,0.034515325,0.11754466697344991,0.12046692720296362,0.094696
a_lA-15,0.2428348,0.0,4.970229450337924e-06,0.000208
a_hA-15,0.03554829,0.1332406314399472,0.1310175275410762,0.092664
a_lA-14,0.25587597,0.0,1.1256689431736668e-05,0.000606
a_hA-14,0.031499315,0.12449730897741142,0.12623430191481022,0.090836
a_lA-13,0.22956581,2.0007602889097857e-05,2.908382552454202e-05,0.00128
a_hA-13,0.044974618,0.11493367479642264,0.1125805644035656,0.088802
a_lA-12,0.1668207,0.00011004181589003821,0.0001077669393473849,0.00218
a_hA-12,0.10220666,0.09736699945979473,0.10057433876867214,0.085968
a_lA-11,0.28865927,0.000140053220223685,0.0004541246123226524,0.004238
a_hA-11,0.09065111,0.08224125167563674,0.08487082948518546,0.083502
a_lA-10,0.33293042,0.0007903003141193654,0.001524834800607776,0.009422
a_hA-10,0.047987152,0.07909005422060383,0.0792909879696978,0.07926
a_lA-9,0.19914162,0.0055421060002801064,0.0070407775678072715,0.018636
a_hA-9,0.056872204,0.07054680778695904,0.07415659157645547,0.073048
a_lA-8,-0.14027531,0.05222984734198995,0.048710775249677894,0.025064
a_hA-8,0.05851732,0.06300394149776915,0.06600861173051442,0.066302
a_lA-7,-0.051892873,0.015655949260719074,0.011932312668293275,0.02436
a_hA-7,0.07151778,0.05901242472139413,0.06043167232667654,0.060744
a_lA-6,-0.08292049,0.010734078950001,0.005625913475621211,0.019912
a_hA-6,0.02393105,0.04257617894800024,0.044255445449449024,0.042736
a_lA-5,-0.22862478,0.030191472759648667,0.021332383030844285,0.017908
a_hA-5,-0.11784169,0.15046717752746044,0.15795323059506766,0.084794
a_lA-4,0.18687662,0.01455553110181869,0.020665358200617573,0.035916
a_hA-4,0.21877612,0.013515135751585602,0.014726752554862544,0.016786
a_lA-3,0.2867815,0.0054520717872791665,0.007847672598700672,0.011678
a_hA-3,-0.22263591,0.01511574398271343,0.012200038927457177,0.00844
a_lA-2,-0.34318832,0.019347351993757627,0.013031601638021648,0.014344
a_hA-2,-0.14495143,0.005642144014725596,0.004057266105521457,0.003156
a_lA-1,0.23618674,0.00012004561733458714,0.0002709852881045702,0.000952
a_hA-1,0.35684162,6.002280866729357e-05,0.0006442024091000512,0.000622
a_lA0,0.010858666,0.0,0.0,0.0
a_hA0,-0.039359067,0.0,0.0,0.0
a_lA1,-0.1141198,9.003421300094036e-05,0.0,0.0
a_hA1,0.14998215,0.881214861647426,0.905050992175299,0.89682
a_lA2,-0.12884146,0.00024009123466917429,0.0,0.0
a_hA2,-0.22347875,0.012764850643244433,0.009572386201336302,0.007284
a_lA3,0.16517416,0.06323402893099378,0.06636964019067913,0.08712
a_hA3,0.025192678,0.07298773533942898,0.07376618003071507,0.074844
a_lA4,-0.18620619,0.01205458074068146,0.006070544312120393,0.00955
a_hA4,-0.0107072,0.05340029211100218,0.05354008648470678,0.049052
a_lA5,-0.39618248,0.00785298413397091,0.0016031200973087249,0.001286
a_hA5,0.0036339639,0.058342170024609355,0.058666413764898576,0.051984
a_lA6,-0.22461206,0.03370280706668534,0.026288111346565037,0.02092
a_hA6,0.033558495,0.06241371721254076,0.06435816436817013,0.055848
a_lA7,0.16967975,0.0061023188811748464,0.008307586881142609,0.006614
a_hA7,0.050672565,0.06727556471459155,0.07005965450035877,0.060308
a_lA8,0.1808743,0.011414337448230328,0.013186096344295833,0.022978
a_hA8,0.064746484,0.06547488045457274,0.06765594110641161,0.065264
a_lA9,-0.14182752,0.016766371221064006,0.014343484639822058,0.020994
a_hA9,0.07706256,0.0597827174326244,0.0604364685180018,0.068546
a_lA10,0.0015909111,0.0027310377943618575,0.0019533174679912755,0.00901
a_hA10,0.06473356,0.05157960024809428,0.055791685679320295,0.072466
a_lA11,0.07093575,0.0005502090794501911,0.00032537772497520147,0.004238
a_hA11,0.08200093,0.04773814049338749,0.04912773641515708,0.073648
a_lA12,0.17531869,0.00011004181589003821,8.549424720820857e-05,0.002256
a_hA12,0.11974596,0.03842460134851244,0.04012190470141055,0.068596
a_lA13,0.22384185,3.0011404333646786e-05,3.0604374234286566e-05,0.00118
a_hA13,0.102137536,0.032562373702006764,0.034227929107086115,0.057888
a_lA14,0.24632226,1.0003801444548929e-05,1.5421196568139526e-05,0.00046
a_hA14,0.12796955,0.025489686080710672,0.028323399824233986,0.047676
a_lA15,0.075366326,1.0003801444548929e-05,1.176591615654299e-05,0.00013
a_hA15,0.08615191,0.01970748884576139,0.023099050129686195,0.038426
a_lA16,0.13630158,0.0,2.178136657841854e-06,5.4e-05
a_hA16,0.0828663,0.015475880834717192,0.018322700958218474,0.030658
a_lA17,0.05573939,0.0,7.000866533688059e-07,1.6e-05
a_hA17,0.068791606,0.010153858466217162,0.012323435851193953,0.023584
a_lA18,0.053003084,0.0,2.6025669495907014e-08,4e-06
a_hA18,0.082882464,0.007012664812628799,0.008232406396647426,0.01852
a_lA19,-9.88245e-05,0.0,3.131932090472069e-07,4e-06
a_hA19,0.09174079,0.004121566195154159,0.004931078581843219,0.014082
a_lA20,-0.006378524,0.0,0.0,0.0
a_hA20,0.107293285,0.0024309237510253896,0.0034499902595200942,0.010718
a_lA21,0.04531269,0.0,0.0,0.0
a_hA21,0.13334861,0.0017206538484624157,0.0019012785139943453,0.008074
a_lA22,-0.041937806,0.0,0.0,0.0
a_hA22,0.21183395,0.0008703307256757568,0.0011799220991657782,0.005922
a_lA23,-0.01354368,0.0,0.0,0.0
a_hA23,0.14116323,0.0005402052780056421,0.0007420081729112274,0.004334
a_lA24,0.01868571,0.0,0.0,0.0
a_hA24,0.27418053,0.00026009883755827214,0.000496367843358721,0.003234
a_lC-25,-0.009104111,1.0003801444548929e-05,0.0,0.0
a_hC-25,-0.0053615044,0.011614413477121307,0.013448372734178381,0.054878
a_lC-24,0.013033623,0.0,6.413935947994036e-07,4e-06
a_hC-24,0.018681405,0.01895720373742022,0.019964578462764043,0.063874
a_lC-23,-0.015444513,6.002280866729357e-05,2.2332119583204016e-07,1.2e-05
a_hC-23,0.08751168,0.028800944358856367,0.03178200854536419,0.071912
a_lC-22,0.094393946,2.0007602889097857e-05,1.6313746061626987e-06,3.6e-05
a_hC-22,0.016633062,0.04145575318621076,0.04432304197541672,0.07956
a_lC-21,0.10507944,2.0007602889097857e-05,5.67618771929641e-06,7.2e-05
a_hC-21,0.041636728,0.055421060002801066,0.05880888806171261,0.084752
a_lC-20,0.053523924,4.0015205778195714e-05,2.027038558633989e-05,0.000308
a_hC-20,0.06240818,0.07013665192773254,0.07494316938234777,0.088178
a_lC-19,0.002084603,0.00011004181589003821,5.900662443296324e-05,0.0009
a_hC-19,0.0474081,0.08537244152778056,0.08807442854209609,0.089874
a_lC-18,0.10963467,0.00012004561733458714,0.0001364730711351261,0.002762
a_hC-18,0.04944163,0.09976791180648646,0.09795166026473362,0.086832
a_lC-17,0.36809504,3.0011404333646786e-05,0.0001351013671956727,0.00774
a_hC-17,0.041132048,0.11451351513575159,0.11596777115791748,0.082338
a_lC-16,0.32804164,0.00017006462455733179,0.00033171599687905137,0.015
a_hC-16,0.037595768,0.13246033492727236,0.1259618027646668,0.074952
a_lC-15,0.28399417,0.0006702546967847782,0.0011092202071243786,0.025378
a_hC-15,-0.0070851017,0.11741461755467078,0.1164479975762863,0.067184
a_lC-14,0.28085223,0.0026009883755827214,0.0043285102626329985,0.051122
a_hC-14,-0.01919144,0.10119845541305696,0.09724995968599998,0.06118
a_lC-13,0.12898219,0.03243232428322763,0.03996992494592197,0.113306
a_hC-13,0.016471038,0.08090074228206719,0.08029483028321155,0.053052
a_lC-12,0.0061723134,0.16405233988915788,0.17952564554386327,0.210656
a_hC-12,0.13694818,0.05393049358756327,0.055387721540551306,0.046284
a_lC-11,-0.2563172,0.6773373882075189,0.62484014743405,0.244954
a_hC-11,0.13768196,0.04262619795522298,0.04319492742729634,0.038868
a_lC-10,-0.11370022,0.10356935635541506,0.11690555701786474,0.1753
a_hC-10,0.29176193,0.025319621456153338,0.030860451283222543,0.03371
a_lC-9,0.3450427,0.007812968928192714,0.010704376970227083,0.091598
a_hC-9,0.3100927,0.019567435625537706,0.02504883826672441,0.028648
a_lC-8,0.23724607,0.008583261639422982,0.007601528861932864,0.036452
a_hC-8,0.28595337,0.02026770172665613,0.025202107113539006,0.02489
a_lC-7,0.10709304,0.008243132390308317,0.010813268773987804,0.016394
a_hC-7,0.300199,0.01381524979492207,0.020347018088063794,0.021848
a_lC-6,0.3262546,0.0011404333646785779,0.0025943813720850344,0.008744
a_hC-6,0.27597505,0.011994557932014165,0.014482183881667894,0.017514
a_lC-5,0.38299376,0.0004501710650047018,0.0036163300552434683,0.00637
a_hC-5,0.27548647,0.009503611372321483,0.011467271936733425,0.012796
a_lC-4,0.35662565,0.00037014065344831036,0.002181683510597193,0.004832
a_hC-4,0.3012445,0.0055421060002801064,0.007689661863582659,0.008334
a_lC-3,0.44401345,0.003341269682479342,0.006478185609750137,0.016402
a_hC-3,0.46903712,0.0006802584982293271,0.0037783777039386407,0.005164
a_lC-2,0.39822498,0.000140053220223685,0.0010286859681726075,0.004522
a_hC-2,-0.30697852,0.006542486144734999,0.0024700056266835856,0.001806
a_lC-1,-0.055565145,0.00030011404333646786,0.00010010843405294346,0.00055
a_hC-1,-0.2132516,0.0005402052780056421,8.841282625384438e-05,0.000124
a_lC0,0.08585465,1.0,1.0,1.0
a_hC0,0.03031205,1.0,1.0,1.0
a_lC1,0.033199858,0.0,0.0,0.0
a_hC1,0.0037117663,0.0006302394910065825,0.0006255555336795643,0.000436
a_lC2,-0.2717717,0.00048018246933834857,0.0,0.0
a_hC2,0.20937976,0.0012204637762349693,0.0017001679343211671,0.001966
a_lC3,-0.35859418,0.005902242852283868,0.0007259988377181766,0.000738
a_hC3,0.28059548,0.005111942538164503,0.006780676283986635,0.009602
a_lC4,-0.13906613,0.0007202737040075229,0.0003383947948849649,0.000358
a_hC4,0.43539825,0.007422820671855305,0.013945492326654176,0.020962
a_lC5,0.12800977,0.00013004941877913607,0.00029503538147652113,0.000484
a_hC5,0.27772933,0.017046477661511374,0.02074586669085535,0.026572
a_lC6,0.42830735,0.00040015205778195714,0.0027201418044114894,0.007076
a_hC6,0.35677698,0.015105740181268883,0.019846819280522943,0.030588
a_lC7,0.24887708,0.0005101938736719954,0.001316631270267913,0.002262
a_hC7,0.30603546,0.019107260759088453,0.024717091725204816,0.031726
a_lC8,0.4155792,0.0020507792961325304,0.003922058304085882,0.0073
a_hC8,0.29745483,0.014785618535043317,0.022237101751446383,0.030834
a_lC9,0.4074719,0.0007502851083411696,0.002242534535773566,0.007234
a_hC9,0.37121934,0.012784858246133532,0.018299424711179037,0.03034
a_lC10,0.33434144,0.00022008363178007643,0.0007588513265264796,0.004062
a_hC10,0.15976179,0.02128808947400012,0.023060449911003623,0.032202
a_lC11,0.26220724,8.003041155639143e-05,0.00010266790591568743,0.002038
a_hC11,0.23813586,0.01738660691062604,0.019604040712912416,0.03377
a_lC12,0.13490866,3.0011404333646786e-05,4.114433669135593e-05,0.000932
a_hC12,0.06326837,0.020797903203217224,0.02042683546103008,0.032308
a_lC13,0.038291182,5.001900722274464e-05,1.3247250288648531e-05,0.000538
a_hC13,0.0884136,0.014115363838258538,0.014415041176321664,0.027828
a_lC14,0.060588196,3.0011404333646786e-05,6.376868683632545e-06,0.000276
a_hC14,0.21731262,0.006962645805406054,0.007721052581389626,0.021892
a_lC15,-0.0034779625,7.00266101118425e-05,2.31964996436705e-06,6.6e-05
a_hC15,0.1868652,0.004941877913607171,0.005061574393592317,0.016438
a_lC16,0.11764721,1.0003801444548929e-05,1.8871700229465892e-06,3.2e-05
a_hC16,0.2572517,0.00252095796402633,0.0031929799558170903,0.012292
a_lC17,-0.08365284,6.002280866729357e-05,3.354897536397555e-07,8e-06
a_hC17,0.2746357,0.0012204637762349693,0.0019613141852424867,0.00912
a_lC18,-0.0037405915,5.001900722274464e-05,6.200424662545712e-07,2e-06
a_hC18,0.21285449,0.0007402813068966207,0.0011698464271988674,0.00649
a_lC19,-0.01753107,3.0011404333646786e-05,2.836979084552689e-08,6e-06
a_hC19,0.18448102,0.0004601748664492507,0.0007175816434021007,0.004726
a_lC20,-0.029684244,1.0003801444548929e-05,0.0,0.0
a_hC20,0.2174951,0.0003101178447810168,0.00044552250908679166,0.00348
a_lC21,-0.03184421,1.0003801444548929e-05,2.1351128544832375e-08,2e-06
a_hC21,0.1672097,0.0002100798303355275,0.00027787505134398355,0.002656
a_lC22,-0.00886994,3.0011404333646786e-05,0.0,0.0
a_hC22,0.27390838,5.001900722274464e-05,0.00023137308972952554,0.001836
a_lC23,-0.008617185,0.0,0.0,0.0
a_hC23,0.23829909,7.00266101118425e-05,0.00013901294573266998,0.001342
a_lC24,-0.0071157813,0.0,0.0,0.0
a_hC24,0.34437197,0.0,8.83539529104274e-05,0.000908
a_lD-25,-0.042071797,0.0,0.0,0.0
a_hD-25,0.24840944,0.0007302775054520718,0.0009557921344038,0.01122
a_lD-24,0.023899082,0.0,0.0,0.0
a_hD-24,0.18221828,0.00140053220223685,0.0018638159726089814,0.01486
a_lD-23,0.04419185,0.0,0.0,0.0
a_hD-23,0.13041487,0.0021908325163562154,0.002784704080346484,0.018154
a_lD-22,-0.041860685,0.0,0.0,0.0
a_hD-22,0.063163705,0.00411156239370961,0.00485902270154703,0.02218
a_lD-21,-0.033215005,0.0,0.0,0.0
a_hD-21,0.08509275,0.006812588783737821,0.007259072168715832,0.026734
a_lD-20,0.008318555,0.0,0.0,0.0
a_hD-20,0.029978821,0.01017386606910626,0.01101724649053793,0.030966
a_lD-19,-0.015400227,1.0003801444548929e-05,0.0,0.0
a_hD-19,0.029694285,0.014975690762489747,0.016187397942248594,0.034744
a_lD-18,0.07775317,0.0,2.1793496506290086e-07,8e-06
a_hD-18,-0.029856214,0.021348112282667413,0.02230875260125895,0.037946
a_lD-17,0.0062276577,1.0003801444548929e-05,1.831406873524772e-06,1.2e-05
a_hD-17,-0.0016474775,0.028080670654848844,0.029317307795368456,0.039434
a_lD-16,0.085898966,0.0,1.9993608210575444e-06,5.2e-05
a_hD-16,-0.031200184,0.03530341529781317,0.036680772894806146,0.04116
a_lD-15,-0.06680336,6.002280866729357e-05,5.836854128296992e-06,9.4e-05
a_hD-15,-0.06963977,0.045617334587143114,0.04400523344970553,0.04153
a_lD-14,0.12783575,3.0011404333646786e-05,1.3456344816222145e-05,0.000396
a_hD-14,-0.116604224,0.05490086232768452,0.05496628907312013,0.04029
a_lD-13,0.355449,0.0,1.6851601121518947e-05,0.001004
a_hD-13,-0.06405663,0.06192353094175787,0.05888081758502955,0.03809
a_lD-12,0.29989362,3.0011404333646786e-05,6.004287019111464e-05,0.001992
a_hD-12,-0.12026679,0.06306396430643645,0.0630736552111348,0.03556
a_lD-11,0.16749527,0.00015005702166823393,0.000194657067333838,0.003412
a_hD-11,-0.10950268,0.061833496728756925,0.05920428135640038,0.035594
a_lD-10,0.15127346,0.0005702166823392889,0.000658595764359707,0.006946
a_hD-10,-0.16226208,0.0620735879634261,0.06102732551831784,0.033454
a_lD-9,0.102909856,0.005392048978611873,0.006004013502290535,0.015286
a_hD-9,-0.21805051,0.061003181208859364,0.05699579168069766,0.027298
a_lD-8,-0.07771097,0.03073167803765431,0.028851818723988787,0.027314
a_hD-8,-0.14280343,0.048388387587283165,0.046949051904270185,0.022212
a_lD-7,-0.22555487,0.0821312098597467,0.0749445969860279,0.031
a_hD-7,-0.044826873,0.04567735739581041,0.045668504540329155,0.025308
a_lD-6,-0.28279752,0.03458314159380565,0.018069921691711795,0.02427
a_hD-6,0.0050887936,0.09254516716352214,0.09862083376568416,0.052224
a_lD-5,-0.0006766813,0.008143094375862829,0.005708828107874317,0.016842
a_hD-5,0.2356161,0.02335887637302175,0.028137659034526193,0.019534
a_lD-4,0.25767958,0.0022108401192453132,0.002858989094375098,0.01013
a_hD-4,0.31435207,0.006282387307176727,0.009519279584941299,0.00901
a_lD-3,0.30527213,0.0046117524659370565,0.006116644662816818,0.010618
a_hD-3,-0.12503354,0.8201016386226766,0.8174255677663854,0.717398
a_lD-2,0.3220059,0.00084031932134211,0.0017702278330839838,0.00505
a_hD-2,-0.26350632,0.014625557711930534,0.01231399955512163,0.005726
a_lD-1,0.16499339,6.002280866729357e-05,0.00012495944507268065,0.00067
a_hD-1,0.20523506,3.0011404333646786e-05,9.908308631860646e-05,0.00016
a_lD0,-0.043368924,0.0,0.0,0.0
a_hD0,0.044431042,0.0,0.0,0.0
a_lD1,-0.04277198,0.0,0.0,0.0
a_hD1,0.38690814,0.00010003801444548929,0.0027108109483792195,0.002612
a_lD2,-0.29850826,0.0006702546967847782,0.0,0.0
a_hD2,0.4381655,0.0004901862707828975,0.0029231750971650825,0.003746
a_lD3,0.39611444,0.010123847061883516,0.012692612531912145,0.01495
a_hD3,0.036739875,0.2391908925391649,0.2454159944391368,0.251324
a_lD4,-0.067302085,0.11417338588663692,0.11602548787052525,0.101954
a_hD4,0.018040664,0.04057541865909046,0.039945951468909474,0.035124
a_lD5,-0.4485337,0.03362277665512895,0.0010593598404479918,0.000586
a_hD5,-0.10630327,0.059072447530061425,0.053853849724668425,0.042102
a_lD6,0.2149984,0.004771813289049839,0.00536337721181664,0.008498
a_hD6,-0.20615903,0.07063684199995998,0.06572411690900988,0.044208
a_lD7,0.3034278,0.0006502470938956804,0.0015259143125032205,0.002714
a_hD7,-0.18164726,0.07037674316240171,0.06793747052105245,0.04422
a_lD8,0.3763722,0.002951121426141934,0.005131918323767587,0.009162
a_hD8,-0.2142811,0.07925011504371661,0.07545570677488111,0.042904
a_lD9,0.3139487,0.0020107640903543346,0.0028603103808316137,0.00989
a_hD9,-0.16763698,0.07727936615914047,0.07381353971230359,0.04172
a_lD10,0.09557974,0.00041015585922650607,0.0005726974325810701,0.003658
a_hD10,-0.19713184,0.08930393549548829,0.08710197959288936,0.042242
a_lD11,0.13077313,0.00010003801444548929,0.00010870633040415877,0.00184
a_hD11,-0.16681173,0.10240891538784738,0.09722418214514478,0.04553
a_lD12,0.12444751,5.001900722274464e-05,3.3919802569759184e-05,0.001098
a_hD12,-0.121962704,0.11250275104539725,0.11080241544550816,0.051092
a_lD13,0.20241801,1.0003801444548929e-05,1.774386973528899e-05,0.000508
a_hD13,-0.108268656,0.12338688701706649,0.11970706716038058,0.057678
a_lD14,0.13101073,1.0003801444548929e-05,7.649490740344966e-06,0.000142
a_hD14,-0.07648759,0.11071207058682299,0.1126499585173221,0.065886
a_lD15,0.011999809,1.0003801444548929e-05,1.9244260083299694e-06,7.4e-05
a_hD15,-0.08503151,0.09663672195434266,0.09631697607185097,0.070924
a_lD16,0.09886523,0.0,1.6050633178070806e-06,1.6e-05
a_hD16,-0.033176113,0.08181108821352114,0.0856547965373645,0.073864
a_lD17,0.0028079047,0.0,1.8649404128334493e-07,4e-06
a_hD17,-0.03458575,0.06828594866049098,0.07195577281017533,0.07258
a_lD18,0.03560305,0.0,0.0,0.0
a_hD18,0.01713101,0.053080170464776616,0.056759859322097074,0.069374
a_lD19,0.0054662656,0.0,7.587064976863101e-08,2e-06
a_hD19,0.009532094,0.039434985294411876,0.04208269478412594,0.063778
a_lD20,0.025213685,0.0,0.0,0.0
a_hD20,-0.027503215,0.02792060983173606,0.0307731135741151,0.056962
a_lD21,0.010825653,0.0,0.0,0.0
a_hD21,0.0160719,0.018166903423300854,0.01931330348461029,0.049742
a_lD22,-0.040947106,0.0,0.0,0.0
a_hD22,-0.013839748,0.011084212000560213,0.01321203466779965,0.04185
a_lD23,-0.011313427,0.0,0.0,0.0
a_hD23,0.07441772,0.007072687621296093,0.007343797615132944,0.034024
a_lD24,0.0442583,0.0,0.0,0.0
a_hD24,0.0143504655,0.004731798083271644,0.00490275561749442,0.027838
a_lE-25,0.026967872,0.0,0.0,0.0
a_hE-25,0.24403468,0.00024009123466917429,0.00052785565368864,0.004738
a_lE-24,-0.02867739,0.0,0.0,0.0
a_hE-24,0.17932071,0.0006702546967847782,0.0007912910127564045,0.006052
a_lE-23,0.0056072064,0.0,0.0,0.0
a_hE-23,0.16359308,0.0009303535343430504,0.001184280882098616,0.007814
a_lE-22,0.035619434,0.0,0.0,0.0
a_hE-22,0.11213757,0.001690642444128769,0.001936584971354832,0.009486
a_lE-21,-0.02321556,0.0,0.0,0.0
a_hE-21,0.094890855,0.0027110301914727596,0.0030245180212758495,0.011598
a_lE-20,-0.026537469,0.0,0.0,0.0
a_hE-20,0.010261372,0.004541725855825214,0.004753974549731243,0.013086
a_lE-19,-0.0033241175,0.0,0.0,0.0
a_hE-19,0.039379068,0.006122326484063944,0.007153826775930641,0.015042
a_lE-18,0.02272271,0.0,0.0,0.0
a_hE-18,0.09797344,0.007953022148416398,0.009313603674196827,0.016774
a_lE-17,0.031424824,0.0,0.0,0.0
a_hE-17,0.037389483,0.011404333646785779,0.011692789249250393,0.018292
a_lE-16,-0.042515002,0.0,0.0,0.0
a_hE-16,0.042123787,0.01363518136892019,0.014532412023754911,0.019424
a_lE-15,0.052495368,0.0,6.77285294547598e-08,6e-06
a_hE-15,0.036513984,0.017256557491846902,0.01678517314315727,0.020878
a_lE-14,-0.0062813414,1.0003801444548929e-05,9.27657265900985e-08,6e-06
a_hE-14,0.045218077,0.019477401412536764,0.019883731429319075,0.021912
a_lE-13,0.073467836,1.0003801444548929e-05,7.655284766020739e-07,3e-05
a_hE-13,0.024052948,0.024419279326143933,0.022931415777205193,0.022186
a_lE-12,0.024626786,3.0011404333646786e-05,3.079454518199786e-06,5.8e-05
a_hE-12,-0.019649139,0.025989876152938116,0.02446766646304234,0.022746
a_lE-11,-0.17381038,0.00041015585922650607,3.7599262269849564e-06,0.00012
a_hE-11,-0.09397817,0.027670514795622336,0.02533757227022413,0.023042
a_lE-10,-0.33948642,0.002500950361137232,1.8984609625922514e-05,0.000258
a_hE-10,-0.058496945,0.025809807726936237,0.026418320168127108,0.021258
a_lE-9,-0.4155168,0.004071547187931414,5.1459546756100596e-05,0.000586
a_hE-9,-0.053770237,0.02462935915647946,0.02410408993797411,0.01924
a_lE-8,-0.2737354,0.0022808667293571557,0.0002270163669949234,0.001308
a_hE-8,-0.041646954,0.02417918809147476,0.024222492970215368,0.01891
a_lE-7,-0.3108498,0.00579220103639383,0.0009006139305309866,0.002338
