Feature,Energy,Marginal_data,Marginal_model,Marginal_gen
l_h17,0.001159381,0.11134819546805252,0.1094010478098737,0.063716
l_l18,0.25404397,0.00026181094631566544,0.000637775486219608,0.010736
l_h18,0.019491145,0.09900380934926889,0.09973538113631433,0.070486
l_l19,0.21565008,0.0002487203989998822,0.0003524067629786057,0.005282
l_h19,0.019882588,0.08353078242201306,0.08659794269092107,0.076548
l_l20,0.12460591,0.00013090547315783272,0.00013109026363588934,0.002766
l_h20,0.055027988,0.07021769580186148,0.0760353390787646,0.078576
l_l21,0.18828492,6.545273657891636e-05,6.949597647356066e-05,0.001652
l_h21,0.04247801,0.05432577136050058,0.05672998431680153,0.077832
l_l22,0.27720496,1.3090547315783273e-05,1.662367468281122e-05,0.001142
l_h22,0.021668822,0.04080323598329646,0.0428512870264235,0.073516
l_l23,0.12439021,2.6181094631566545e-05,1.094380794515031e-05,0.00056
l_h23,0.054107267,0.030173711562880443,0.03144543635690093,0.067718
l_l24,0.016880456,2.6181094631566545e-05,9.93167316332455e-06,0.00024
l_h24,0.045071222,0.019347828932727677,0.020575321495682735,0.060006
l_l25,0.1378224,0.0,1.9118436798458444e-06,8.2e-05
l_h25,0.013663162,0.01220039009831001,0.01310131804984846,0.052404
l_l26,0.012462348,0.0,1.1070650200255385e-07,1e-05
l_h26,0.033094853,0.006584545299838986,0.006888054969630894,0.043752
l_l27,0.0006629154,0.0,1.5439102124327052e-08,2e-06
l_h27,0.025065335,0.004188975141050647,0.0040989232612198495,0.034558
l_l28,0.0039824434,0.0,0.0,0.0
l_h28,0.18367577,0.0019504915500517077,0.0021060440606782945,0.027702
l_l29,-0.036370713,0.0,0.0,0.0
l_h29,0.22641313,0.0011388776164731448,0.0013526044034410734,0.021066
l_l30,-0.020585978,0.0,0.0,0.0
l_h30,0.44182074,0.0,0.0008916919195242801,0.016126
a_lA-25,0.050976664,0.0,8.700803197965802e-08,4e-06
a_hA-25,0.07754566,0.006126376143786571,0.00708135809018627,0.046004
a_lA-24,0.07247513,0.0,3.469669545721893e-07,1.6e-05
a_hA-24,0.026359826,0.011624406016415546,0.013126193649412813,0.055452
a_lA-23,0.12056031,0.0,1.9056460297276534e-06,8.8e-05
a_hA-23,0.089037925,0.018745663756201646,0.020464899362728998,0.064836
a_lA-22,0.10616018,1.3090547315783273e-05,3.58242681701709e-06,0.000172
a_hA-22,0.03287703,0.029257373250775615,0.03151219856828163,0.07443
a_lA-21,0.2114646,0.0,6.499578430079509e-06,0.000296
a_hA-21,0.04519478,0.03978217329266537,0.04305591889550951,0.082518
a_lA-20,0.18401507,1.3090547315783273e-05,1.5800015475389373e-05,0.000462
a_hA-20,0.04987823,0.05495411763165818,0.057101680697803386,0.088612
a_lA-19,0.24945703,1.3090547315783273e-05,3.2759123763815707e-05,0.00094
a_hA-19,0.04720555,0.07078058933644016,0.07797310657932811,0.093232
a_lA-18,0.1487228,0.00011781492584204945,9.471105334909418e-05,0.001772
a_hA-18,0.02343467,0.08535036849890694,0.0903728844688939,0.09592
a_lA-17,0.26053056,6.545273657891636e-05,0.00017886172836547405,0.003458
a_hA-17,0.031818718,0.10306187901716171,0.10663029251186698,0.095102
a_lA-16,0.28050786,0.00013090547315783272,0.0004502573301895661,0.007018
a_hA-16,0.043054227,0.1173174850440497,0.11847445022087248,0.094682
a_lA-15,0.3975008,0.00022253930436831563,0.0010046274167933584,0.014164
a_hA-15,0.034189727,0.13445301148041,0.12980327561287902,0.09283
a_lA-14,0.24161892,0.003167912450419552,0.004613823723367573,0.028974
a_hA-14,0.07225885,0.12416384129020434,0.11963458669522699,0.09153
a_lA-13,0.10720978,0.0285635742430391,0.03461231740866606,0.050164
a_hA-13,0.04138988,0.11774947310547054,0.11842585154289671,0.08951
a_lA-12,-0.005043013,0.11904543728973309,0.11373277036085028,0.06735
a_hA-12,0.08233877,0.10164809990705712,0.10075896981496413,0.085688
a_lA-11,0.2801701,0.10230262727284628,0.11240253449947311,0.071316
a_hA-11,0.023780134,0.0869474152714325,0.09152044953342425,0.08327
a_lA-10,0.2480548,0.04865756437276642,0.05441136846549731,0.072422
a_hA-10,0.018913638,0.07472084407849092,0.0802285494648584,0.079366
a_lA-9,0.06603609,0.09076985508764121,0.0954326526730362,0.07604
a_hA-9,0.03916839,0.06783521619038892,0.07315164179551184,0.072906
a_lA-8,-0.008901784,0.07719495752117396,0.08253705969521188,0.064836
a_hA-8,0.027635353,0.06507311070675866,0.06727566769692601,0.066384
a_lA-7,0.09807369,0.022044481679779033,0.023052748482672226,0.051098
a_hA-7,0.11081696,0.05419486588734275,0.05822200957972,0.061092
a_lA-6,0.09805625,0.018248222958201884,0.01755634907574103,0.048284
a_hA-6,0.026007771,0.043408254899137334,0.041908904909752465,0.042054
a_lA-5,0.15642884,0.033066722519668544,0.03510894085751418,0.054244
a_hA-5,-0.08753167,0.15177180557919126,0.16062416914250977,0.08448
a_lA-4,-0.1422031,0.09728894765090128,0.0895337813557694,0.055536
a_hA-4,0.24365875,0.01107460302915265,0.013279441793845477,0.01659
a_lA-3,0.09932905,0.030147530468248876,0.029040560238842012,0.030904
a_hA-3,-0.09183607,0.012056394077836395,0.010131591258766498,0.008726
a_lA-2,-0.26582858,0.00788050948410153,0.004376188289608273,0.004362
a_hA-2,-0.082571186,0.004424604992734746,0.0029858194342330196,0.003216
a_lA-1,0.23109041,6.545273657891636e-05,0.00027102703853849343,0.000918
a_hA-1,0.26431727,0.00010472437852626618,0.0004210498606692028,0.000664
a_lA0,-0.03760149,0.0,0.0,0.0
a_hA0,0.03808978,0.0,0.0,0.0
a_lA1,0.14176711,0.13430901545993637,0.12861473411748903,0.104418
a_hA1,0.05695924,0.8902226702098415,0.9081910286291561,0.897168
a_lA2,0.15965632,0.19693419381864355,0.2055666042029688,0.17856
a_hA2,-0.12900038,0.010577162231152884,0.008874485504713099,0.00696
a_lA3,0.39492038,0.03218965584951107,0.04370211446400589,0.059206
a_hA3,0.08138007,0.06911808982733568,0.07028989808394964,0.074938
a_lA4,0.3096405,0.12062939351494285,0.14825178362649005,0.18153
a_hA4,0.06474173,0.04999280019897632,0.050528974454261084,0.048504
a_lA5,-0.4602859,0.011009150292573733,0.0008700228933359933,0.000996
a_hA5,0.02826787,0.05660352659344687,0.05982883546416513,0.051862
a_lA6,-0.31179577,0.005956199028681389,0.0030481770329395925,0.002608
a_hA6,0.060615946,0.06373787488054876,0.06751647725878067,0.056242
a_lA7,0.11144248,0.037268788208034975,0.04319894323456586,0.071082
a_hA7,0.014196746,0.06885627888102001,0.0714693401794344,0.061058
a_lA8,-0.0992642,0.03091987275988009,0.03172076607632119,0.021148
a_hA8,0.012563138,0.06978570774044063,0.0698329344812712,0.065662
a_lA9,-0.21485804,0.08967024911311541,0.07326728366206062,0.03849
a_hA9,0.04486128,0.06068777735597125,0.06202334052916489,0.068132
a_lA10,0.27389812,0.01231820502415206,0.012901650576672731,0.020728
a_hA10,0.0516274,0.053304708669869486,0.055801146040827795,0.072632
a_lA11,0.102092326,0.006322734353523321,0.005790446407767056,0.012666
a_hA11,0.11037133,0.046497624065662185,0.047214123627964094,0.073968
a_lA12,0.1695998,0.0011781492584204945,0.0011085423789638051,0.006332
a_hA12,0.11932789,0.03899674045371837,0.041909556069808146,0.068022
a_lA13,0.27894017,0.000143996020473616,0.00022933562875048573,0.003406
a_hA13,0.0759187,0.032124203112932154,0.03537083726305299,0.057794
a_lA14,0.26312473,2.6181094631566545e-05,0.00011560107775742678,0.001772
a_hA14,0.13069023,0.024309146365409536,0.02812208332128403,0.047714
a_lA15,0.16837856,5.236218926313309e-05,4.813164563809263e-05,0.000848
a_hA15,0.089660875,0.01979290754146431,0.023708944116710283,0.038356
a_lA16,-0.0011916644,9.163383121048291e-05,2.3527047157818595e-05,0.000486
a_hA16,0.03594479,0.015027948318519196,0.016404082026799983,0.03022
a_lA17,0.20737557,0.0,8.44380600980019e-06,0.00027
a_hA17,0.11223863,0.009974997054626854,0.011422792237273357,0.024214
a_lA18,0.1996852,0.0,2.713885501936664e-06,0.000148
a_hA18,0.1875968,0.005812203008207773,0.007149080700857382,0.01853
a_lA19,0.10946273,0.0,1.6031378665631722e-06,8.4e-05
a_hA19,0.17696284,0.0035344477752614835,0.004516009230508359,0.014628
a_lA20,0.07208865,0.0,7.805453803825828e-07,2.8e-05
a_hA20,0.1365196,0.002068306475893757,0.002763430946026728,0.010728
a_lA21,0.028440047,0.0,2.194581420952848e-07,2.4e-05
a_hA21,0.18260887,0.001204330353052061,0.0016793472173196487,0.008022
a_lA22,-0.023310125,0.0,1.1882651044870946e-07,4e-06
a_hA22,0.23724774,0.00071998010236808,0.0010175277451551354,0.00586
a_lA23,-0.004878361,0.0,1.6726692443549292e-08,4e-06
a_hA23,0.22117479,0.000287992040947232,0.0005736280826323535,0.004304
a_lA24,-0.028169574,0.0,0.0,0.0
a_hA24,0.2705623,0.0001963582097367491,0.00039759985474459677,0.003084
a_lC-25,0.1751487,0.0,1.9118436798458444e-06,8.2e-05
a_hC-25,0.031106815,0.01220039009831001,0.01332745853159572,0.054732
a_lC-24,0.02109834,2.6181094631566545e-05,9.943089424272455e-06,0.000242
a_hC-24,0.03600741,0.019426372216622377,0.020862023478380808,0.063262
a_lC-23,0.101087146,3.927164194734982e-05,1.209196486017604e-05,0.00059
a_hC-23,0.03776436,0.030291526488722492,0.03186434004205351,0.072136
a_lC-22,0.3530625,1.3090547315783273e-05,1.694917473397092e-05,0.001206
a_hC-22,0.0785076,0.041025775287664774,0.04343975606514088,0.079186
a_lC-21,0.16215615,6.545273657891636e-05,7.040919726678479e-05,0.001804
a_hC-21,0.083184965,0.055085023104816014,0.05767791838802408,0.085698
a_lC-20,0.17694163,0.00013090547315783272,0.00013344592971203275,0.002944
a_hC-20,0.053841162,0.07130421122907149,0.07772643653525488,0.088854
a_lC-19,0.16145839,0.0002487203989998822,0.00035983861379930464,0.005568
a_hC-19,0.07765522,0.08536345904622272,0.08934703263460447,0.089908
a_lC-18,0.29423437,0.000287992040947232,0.0006767046164324343,0.011326
a_hC-18,0.028071333,0.10217172179968845,0.10394910425392564,0.086882
a_lC-17,0.26344812,0.0007461611969996466,0.0016460088469106887,0.023494
a_hC-17,0.0507484,0.11671531986752366,0.11535356469194673,0.08209
a_lC-16,0.28004923,0.001963582097367491,0.003476562777486415,0.046658
a_hC-16,-0.011024155,0.13298687018104227,0.12539405647485832,0.07524
a_lC-15,0.097460836,0.022476469741199878,0.028206815879944305,0.089074
a_hC-15,-0.025762869,0.11848254375515441,0.1116479054735332,0.067138
a_lC-14,-0.042561926,0.11111256561636842,0.11698685393082288,0.155162
a_hC-14,-0.02047845,0.10766975167231742,0.10433327122073935,0.060862
a_lC-13,-0.15076578,0.44376955400505297,0.40425487671223553,0.215374
a_hC-13,-0.015194554,0.08261444410990823,0.08125636076228931,0.053296
a_lC-12,-0.12925361,0.2794700946446571,0.2851072963451228,0.22419
a_hC-12,0.12959118,0.053998507677606,0.057721883647417815,0.046012
a_lC-11,-0.16130152,0.19754944954248538,0.20532635168214552,0.17642
a_hC-11,0.1802182,0.03412705685224699,0.038687951430062296,0.039652
a_lC-10,0.24999802,0.028314853844039218,0.037128306900792156,0.106554
a_hC-10,0.22355065,0.023772433925462425,0.029953968483800986,0.033516
a_lC-9,0.28963566,0.006990352266628268,0.010224418971614592,0.052296
a_hC-9,0.25497293,0.019897631919990576,0.02685840613959356,0.028204
a_lC-8,0.3762746,0.0014792318466835099,0.0038413561479883657,0.022154
a_hC-8,0.33233443,0.016611904543728972,0.02315167484958639,0.024904
a_lC-7,0.3499065,0.0015054129413150765,0.002676924127923331,0.008758
a_hC-7,0.2971005,0.013378539356730505,0.020344421594877433,0.021778
a_lC-6,0.3504987,0.0004843502506839811,0.0017635784937965907,0.005006
a_hC-6,0.289689,0.011153146313047348,0.01541199365233661,0.017424
a_lC-5,0.44300488,0.00017017711510518255,0.002132398126889098,0.007174
a_hC-5,0.23228677,0.010276079642889869,0.011826737058582722,0.012874
a_lC-4,0.43664417,0.002068306475893757,0.007540954269314041,0.019048
a_hC-4,0.35253578,0.005105313453155476,0.006992626596136664,0.008438
a_lC-3,0.04525271,0.0031810029977353354,0.0035041566249293986,0.003492
a_hC-3,0.3924205,0.0006807084604207302,0.003606965823285743,0.004962
a_lC-2,0.21555068,7.854328389469964e-05,0.0003973333665047687,0.000776
a_hC-2,-0.1965962,0.004882774148787161,0.0024640113635693655,0.0019
a_lC-1,-0.003950596,0.0004188975141050647,0.0002928327023103122,0.000462
a_hC-1,-0.052849576,0.0002487203989998822,0.00010572406756552169,0.000132
a_lC0,0.051561527,1.0,1.0,1.0
a_hC0,0.06261695,1.0,1.0,1.0
a_lC1,0.1500913,0.09109711877053579,0.1012993131403536,0.1427
a_hC1,0.058641084,0.0004058069667892815,0.0004574027620734106,0.000456
a_lC2,-0.31347644,0.002290845780262073,0.0,0.0
a_hC2,0.14135629,0.00143996020473616,0.001933910763992191,0.001972
a_lC3,-0.28022635,0.002605018915840871,0.00018194361470201824,0.000366
a_hC3,0.31475252,0.004974407979997644,0.007076849670943412,0.00963
a_lC4,-0.16505489,0.0004712597033681978,4.200692608882969e-05,9.6e-05
a_hC4,0.38725367,0.007029623908575617,0.014311697473755861,0.021016
a_lC5,0.0074056773,0.00017017711510518255,5.285759117394041e-05,0.000252
a_hC5,0.24994208,0.01856239609378068,0.02228303529556196,0.026996
a_lC6,0.276407,0.00011781492584204945,0.00044377560784002987,0.00093
a_hC6,0.28091544,0.015695566231624145,0.021773622958004602,0.02991
a_lC7,0.38113177,0.00027490149363144874,0.0013919428293269723,0.002702
a_hC7,0.22227871,0.018981293607885745,0.02499707745865453,0.031012
a_lC8,0.41824558,0.0005628935345786808,0.0022088569941268402,0.005106
a_hC8,0.32432953,0.012854917464099174,0.020255883474756795,0.030184
a_lC9,0.3566026,0.0019112199081043578,0.005061237234180899,0.009678
a_hC9,0.33459118,0.013509444829888338,0.01951700947364823,0.030668
a_lC10,0.32768798,0.0021730308544200233,0.003604941859586912,0.007106
a_hC10,0.19072682,0.02179576128077915,0.024570898992900908,0.032594
a_lC11,0.16280052,0.0006676179131049469,0.0009283554258516148,0.004492
a_hC11,0.20034595,0.018889659776675262,0.021526706003879157,0.033524
a_lC12,0.2741673,0.00020944875705253236,0.00044590703683622943,0.003754
a_hC12,0.05778638,0.020120171224358892,0.0208001081142833,0.032002
a_lC13,0.25544363,2.6181094631566545e-05,7.222382673069221e-05,0.001302
a_hC13,0.13960524,0.012331295571467843,0.012951766311960784,0.027192
a_lC14,0.3273113,0.0,3.447829946014147e-05,0.000696
a_hC14,0.11595021,0.007932871673364664,0.008524366701242556,0.022072
a_lC15,0.11062162,1.3090547315783273e-05,1.0857122250075481e-05,0.00027
a_hC15,0.22610998,0.0037438965323140162,0.004855308728077042,0.016736
a_lC16,0.22141397,0.0,4.547791313258461e-06,0.000188
a_hC16,0.2496393,0.0022384835909989398,0.0028196691249238715,0.012262
a_lC17,0.107038334,0.0,2.3917702716928157e-06,0.000104
a_hC17,0.25399965,0.0011781492584204945,0.0019085420298410312,0.008976
a_lC18,0.120989665,0.0,2.097340615908826e-06,7.8e-05
a_hC18,0.30923355,0.000811613933578563,0.001139049432447015,0.006708
a_lC19,0.1095166,0.0,6.293851607338213e-07,4e-05
a_hC19,0.25304198,0.00036653532484193165,0.0006046397237410866,0.004924
a_lC20,-0.009600319,0.0,1.782282984062285e-08,4e-06
a_hC20,0.25354496,0.00020944875705253236,0.0004251354235502229,0.00359
a_lC21,-0.0077344924,0.0,6.486354230670744e-08,2e-06
a_hC21,0.22493964,0.00015708656778939928,0.00028329519294436397,0.00272
a_lC22,0.02072284,0.0,0.0,0.0
a_hC22,0.35527796,5.236218926313309e-05,0.00013573762222195086,0.001904
a_lC23,-0.0132301375,0.0,0.0,0.0
a_hC23,0.38287455,0.0,0.00010493093852903263,0.001346
a_lC24,-0.028111896,0.0,0.0,0.0
a_hC24,0.29653785,1.3090547315783273e-05,0.00010531980086241444,0.000972
a_lD-25,-0.015521523,0.0,0.0,0.0
a_hD-25,0.26390567,0.0005498029872628975,0.0009682444352503694,0.011596
a_lD-24,0.028017435,0.0,1.5439102124327052e-08,2e-06
a_hD-24,0.16055286,0.0012828736369467607,0.0016944017931548492,0.014492
a_lD-23,-0.020108277,0.0,3.108272267177887e-08,6e-06
a_hD-23,0.1479122,0.0019112199081043578,0.0024377573117036746,0.017986
a_lD-22,0.08804894,0.0,1.1837162470240805e-06,3.8e-05
a_hD-22,0.12968878,0.003756987079629799,0.00439596262528069,0.022212
a_lD-21,0.16078512,0.0,1.6297987793930277e-06,6.8e-05
a_hD-21,0.045737687,0.006911808982733568,0.007502966487969087,0.026816
a_lD-20,0.14593443,1.3090547315783273e-05,7.855736649836732e-06,0.000174
a_hD-20,0.08056204,0.010734248798942284,0.0109931717687076,0.031194
a_lD-19,0.17544256,1.3090547315783273e-05,8.718080441830807e-06,0.000398
a_hD-19,0.026217826,0.01467450354099305,0.015549083251158152,0.034672
a_lD-18,0.28483507,0.0,1.925575847149206e-05,0.000784
a_hD-18,0.005678656,0.020813970232095403,0.021740210569828257,0.037844
a_lD-17,0.092872396,0.00010472437852626618,8.20806069830548e-05,0.001134
a_hD-17,-0.0072880285,0.02652144886177691,0.02864363997842025,0.039864
a_lD-16,0.19377196,6.545273657891636e-05,0.00014905474758767476,0.002176
a_hD-16,-0.03343876,0.03547538322577267,0.03566041994632889,0.04145
a_lD-15,0.25103205,0.00015708656778939928,0.0003197988953228062,0.004306
a_hD-15,-0.12766042,0.04740087183045123,0.04782626443088389,0.04097
a_lD-14,0.27187246,0.00027490149363144874,0.0005985937431263704,0.008836
a_hD-14,-0.11777215,0.056263172363236504,0.05529943141199739,0.040238
a_lD-13,0.21925887,0.0007723422916312131,0.0011765593809515446,0.017996
a_hD-13,-0.06376454,0.0619051982563391,0.058756923860670184,0.03869
a_lD-12,0.0028150815,0.005746750271628857,0.0049946282963909934,0.030348
a_hD-12,-0.10972741,0.06406513856344334,0.06043337488023977,0.035676
a_lD-11,0.120436065,0.015486117474571612,0.01913957521390377,0.05352
a_hD-11,-0.13667384,0.06411750075270647,0.06242901437546253,0.03566
a_lD-10,-0.13323174,0.0928119804689034,0.0957441366396054,0.0907
a_hD-10,-0.21282075,0.06554437041012685,0.061490245777653586,0.033566
a_lD-9,-0.25815725,0.3708813865507717,0.3231160964706425,0.11545
a_hD-9,-0.20380853,0.057179510675341334,0.05649314644101315,0.027468
a_lD-8,-0.041366857,0.17363301959654934,0.1661606883875588,0.10512
a_hD-8,-0.17854124,0.048448115615713896,0.04640619617855254,0.02174
a_lD-7,-0.085274056,0.10789229097668573,0.10188540154638118,0.078514
a_hD-7,-0.2020501,0.056223900721289154,0.054149050104893015,0.025272
a_lD-6,-0.011115681,0.03564556034087785,0.033073660938669786,0.053832
a_hD-6,-0.072634235,0.10476365016821353,0.10999610195420856,0.052382
a_lD-5,-0.17867963,0.06164338731002343,0.041818689764861736,0.03547
a_hD-5,0.028734386,0.028694479716196934,0.029848450997513345,0.019138
a_lD-4,0.2561095,0.02360225681035724,0.030506076425067766,0.039808
a_hD-4,0.27991712,0.005943108481365606,0.009331939134894407,0.008706
a_lD-3,0.3021626,0.00424133733031378,0.008594998048253442,0.00938
a_hD-3,-0.15069847,0.8494456153211766,0.8425898690966309,0.718782
a_lD-2,0.16024287,0.000575984081894464,0.001017010174435217,0.001178
a_hD-2,-0.21382588,0.012933460747993874,0.010252380132419294,0.005984
a_lD-1,0.23651122,5.236218926313309e-05,0.000234698137679398,0.000474
a_hD-1,0.16835001,2.6181094631566545e-05,0.00011625942755768293,0.000146
a_lD0,0.01563574,0.0,0.0,0.0
a_hD0,-0.007800635,0.0,0.0,0.0
a_lD1,-0.23112732,0.001099605974525795,0.0,0.0
a_hD1,0.3876988,5.236218926313309e-05,0.002237930837677269,0.002606
a_lD2,0.021700699,0.0,0.0,0.0
a_hD2,0.38022977,0.0004843502506839811,0.003277499526358437,0.003366
a_lD3,0.0340891,0.0066107263944705525,0.008825419139747758,0.025106
a_hD3,0.052961823,0.2393999293110445,0.24081682384937822,0.252068
a_lD4,-0.14896347,0.6236336741239151,0.5891094627024502,0.424796
a_hD4,-0.05613333,0.04840884397376655,0.04576220054352337,0.035766
a_lD5,0.121658765,0.1375816522888822,0.13393342167335812,0.10574
a_hD5,-0.15725702,0.06215391865533898,0.056680988561560605,0.041912
a_lD6,-0.3193458,0.015486117474571612,0.005252926166906181,0.004636
a_hD6,-0.18198815,0.07087222316765064,0.067662019846664,0.043896
a_lD7,-0.24461259,0.017934049822623085,0.01130357942082953,0.012604
a_hD7,-0.18114059,0.07135657341833462,0.06759105453438188,0.043506
a_lD8,-0.23145977,0.06917045201659881,0.05532443555382567,0.034998
a_hD8,-0.14978479,0.07695932766948986,0.07676750770946983,0.043618
a_lD9,0.2455468,0.010668796062363367,0.012724662756172936,0.01164
a_hD9,-0.18264012,0.08065086201254075,0.07663252525947396,0.042122
a_lD10,0.029210765,0.007671060727048998,0.008714761238364331,0.014766
a_hD10,-0.16713278,0.09931798248484769,0.09199928904273343,0.042732
a_lD11,-0.042755697,0.003207184092366902,0.0027827644790699956,0.00784
a_hD11,-0.16531652,0.11159691586705241,0.10590441359861671,0.045902
a_lD12,0.17040274,0.0003272636828945818,0.0004382627064578697,0.003628
a_hD12,-0.12285739,0.11701640245578668,0.11445333150327758,0.050726
a_lD13,0.24623784,6.545273657891636e-05,0.00014296434900595498,0.001964
a_hD13,-0.11818803,0.12953096568967548,0.12302209435519688,0.058532
a_lD14,0.13774687,6.545273657891636e-05,4.4704330229235895e-05,0.000944
a_hD14,-0.053506654,0.11611315469099763,0.11505632427660346,0.06586
a_lD15,0.12664568,3.927164194734982e-05,3.202476024269768e-05,0.000534
a_hD15,-0.022788214,0.10012959641842625,0.10185275946057536,0.070322
a_lD16,0.24064821,0.0,7.621976200619996e-06,0.000222
a_hD16,-0.045192108,0.08474820332238091,0.08853687799172598,0.073378
a_lD17,0.049172603,3.927164194734982e-05,7.514236924291558e-06,0.00015
a_hD17,-0.023970544,0.06977261719312484,0.07627236685755609,0.07324
a_lD18,0.087793805,0.0,2.3183896126991555e-06,7.4e-05
a_hD18,-0.00049143424,0.05409014150881648,0.05642646371233986,0.069744
a_lD19,0.005096318,1.3090547315783273e-05,1.134078553835449e-06,3.8e-05
a_hD19,0.0032263645,0.03971672055608645,0.042530819000997255,0.06433
a_lD20,0.070609644,0.0,2.315669050667833e-06,2.4e-05
a_hD20,0.009938638,0.029427550365880798,0.03087029704375416,0.056982
a_lD21,0.029962698,0.0,1.353479836636623e-07,6e-06
a_hD21,-0.031217247,0.019112199081043578,0.020550649405749546,0.049304
a_lD22,0.02182421,0.0,8.054849475444014e-09,2e-06
a_hD22,0.037833005,0.01163749656373133,0.01300781312205579,0.04182
a_lD23,-0.031961225,0.0,0.0,0.0
a_hD23,0.04242506,0.006427458732049587,0.006951303688929763,0.03426
a_lD24,-0.04129388,0.0,0.0,0.0
a_hD24,0.066619,0.0039533452893665486,0.004177209281115499,0.026926
a_lE-25,-0.02838632,0.0,0.0,0.0
a_hE-25,0.2199451,0.00026181094631566544,0.0004315068008062628,0.004786
a_lE-24,-0.00012611598,0.0,0.0,0.0
a_hE-24,0.23398434,0.0004058069667892815,0.0006465414239213216,0.005988
a_lE-23,0.03005684,0.0,8.046866620988153e-08,6e-06
a_hE-23,0.1633708,0.0009817910486837455,0.0010486608423561441,0.007758
a_lE-22,0.013105566,0.0,3.141364954858127e-07,1e-05
a_hE-22,0.10707539,0.0016624995091044756,0.0018674648632361103,0.009432
a_lE-21,0.06275804,0.0,6.542668321479513e-07,2e-05
a_hE-21,0.029712727,0.002932282598735453,0.0031073058539141064,0.011154
a_lE-20,0.06467835,0.0,3.2837399700599474e-06,5.2e-05
a_hE-20,0.035542566,0.00435915225615583,0.004705693784520677,0.013148
a_lE-19,0.087909736,0.0,7.900276453867777e-06,9.8e-05
a_hE-19,0.06904867,0.005969289575997173,0.0065681111833438815,0.015038
a_lE-18,0.19482952,0.0,1.0048529635740263e-05,0.00015
a_hE-18,0.058623344,0.00871830451231166,0.00881613856881049,0.016488
a_lE-17,0.2799384,0.0,2.4339161682597217e-05,0.00035
a_hE-17,0.07344707,0.011048421934521083,0.011821795873049679,0.018632
a_lE-16,0.30189577,0.0,5.0846983166123e-05,0.000736
a_hE-16,0.019056348,0.014255606026887984,0.014632795955616474,0.019596
a_lE-15,0.24467628,2.6181094631566545e-05,5.652128033056813e-05,0.00139
a_hE-15,0.057841353,0.01688680603736042,0.01731484411095057,0.020854
a_lE-14,0.28861478,0.00015708656778939928,0.0004235185747750875,0.002652
a_hE-14,0.06150829,0.01991072246730636,0.020317206362688852,0.021478
a_lE-13,0.28744742,0.0005236218926313309,0.0019694643318756365,0.003172
a_hE-13,-0.0013954784,0.023209540390883743,0.024059833224263916,0.022188
a_lE-12,0.24982816,0.0031940935450511187,0.00424899849635524,0.003148
a_hE-12,-0.0038159625,0.026691625976882093,0.025283563934396885,0.022876
a_lE-11,0.34977323,0.0017148616983676088,0.005234133169777414,0.004436
a_hE-11,-0.080326535,0.02899556230445995,0.026109267252201543,0.023378
a_lE-10,0.034465127,0.005314762210208009,0.007210230140170635,0.005168
a_hE-10,-0.07049958,0.028262491654776085,0.025496261207932757,0.021676
a_lE-9,-0.075409584,0.004097341309840165,0.0013620921214738712,0.004068
